,date,headline,source,polarity,subjectivity
147,7/1/2019 2:23:00 AM ,"Treat us with respect if you want talks, Iran tells U.S.  ",Reuters,0.0,0.0
148,7/1/2019 2:23:00 AM ,Iran breaches 2015 nuclear deal's stockpile limit  ,Reuters,0.0,0.0
149,7/1/2019 2:23:00 AM ,Iran's Zarif says U.S. should respect Iran if it wants to negotiate - TV  ,Reuters,0.2,0.1
150,7/1/2019 2:22:00 AM ,"Asia's factories falter in June, trade truce fails to brighten outlook  ",Reuters,-0.5,0.3
151,7/1/2019 2:18:00 AM ,Nikkei jumps to 2-month high on U.S.-China trade optimism  ,Reuters,0.16,0.5399999999999999
152,7/1/2019 2:14:00 AM ,Hong Kong protesters smash legislature windows ahead of handover rally  ,Reuters,0.0,0.0
153,7/1/2019 2:13:00 AM ,Lonza fills portfolio hole with Novartis fill-and-finish facility  ,Reuters,0.0,0.0
154,7/1/2019 2:13:00 AM ,Lonza fills portfolio hole by buying Novartis drug bottling plant  ,Reuters,0.0,0.0
155,7/1/2019 2:08:00 AM ,Iran foreign minister says U.S. should respect Iran if it wants to negotiate - TV  ,Reuters,0.037500000000000006,0.1125
156,7/1/2019 2:02:00 AM ,Swiss blue-chip index set to open higher as bourse row begins  ,Reuters,0.125,0.5
157,7/1/2019 2:02:00 AM ,"Stocks jump on trade reprieve, bonds reconsider rate cuts  ",Reuters,0.0,0.0
158,7/1/2019 2:01:00 AM ,Kenya telecom giant Safaricom's CEO Bob Collymore dies of cancer  ,Reuters,0.0,1.0
159,7/1/2019 2:01:00 AM ,CEO Collymore dies of cancer after steering Safaricom's expansion  ,Reuters,0.0,0.0
160,7/1/2019 2:01:00 AM ,"CEO Collymore, who built Safaricom into $11 bln telco, dies of cancer  ",Reuters,0.0,0.0
161,7/1/2019 2:00:00 AM ,"Fearing stock market rout, investors seek shelter in dependable dividends  ",Reuters,0.0,0.0
162,7/1/2019 2:00:00 AM ,Tokyo's Nikkei share average closes up 2.13 pct  ,Reuters,-0.15,0.39999999999999997
163,7/1/2019 1:59:00 AM ,France's Latecoere to examine Searchlight's offer of $414 mln  ,Reuters,0.0,0.0
164,7/1/2019 1:59:00 AM ,Latecoere to examine Searchlight's $414 mln bid offer  ,Reuters,0.0,0.0
165,7/1/2019 1:57:00 AM ,NBA-Durant chooses to go his own way with move to Nets  ,Reuters,0.6,1.0
166,7/1/2019 1:53:00 AM ,OPEC set to extend oil supply cut as Iran endorses pact  ,Reuters,0.0,0.0
167,7/1/2019 1:53:00 AM ,"FWD buys Thai insurance unit for $3 bln, in top SE Asian sector deal  ",Reuters,0.25,0.25
168,7/1/2019 1:47:00 AM ,Thai Siam Commercial Bank to sell insurance unit to FWD for $3 bln  ,Reuters,0.0,0.0
169,7/1/2019 1:40:00 AM ,Gold hits more than 1-week low as trade truce dents safe-haven demand  ,Reuters,0.25,0.4
170,7/1/2019 1:40:00 AM ,PRECIOUS-Gold hits more than 1-week low as trade truce dents safe-haven demand  ,Reuters,0.25,0.4
172,7/1/2019 1:38:21 AM - ,Stocks Soar 7% in June  ,Zacks.com,0.0,0.0
173,7/1/2019 1:36:00 AM ,Dubai's DP World acquires Topaz Energy in $1 bln deal  ,Reuters,0.0,0.0
174,7/1/2019 1:32:00 AM ,Lonza snaps up Novartis fill-and-finish facility to expand offering  ,Reuters,0.0,0.0
175,7/1/2019 1:31:00 AM ,Sinopec builds China's first hydrogen pumping station  ,Reuters,0.25,0.3333333333333333
176,7/1/2019 1:30:00 AM ,"UniCredit says it will stick to organic growth, mergers difficult  ",Reuters,-0.5,1.0
177,7/1/2019 1:26:00 AM ,French aeronautics group Latecoere to examine Searchlight's bid offer  ,Reuters,0.0,0.0
178,7/1/2019 1:25:00 AM ,UK Stocks-Factors to watch on July 1  ,Reuters,0.0,0.0
179,7/1/2019 1:17:00 AM ,Kenya telecoms giant Safaricom's CEO dies of cancer - company  ,Reuters,0.0,1.0
180,7/1/2019 1:17:00 AM ,Hong Kong on edge as protests erupt ahead of handover rally  ,Reuters,0.0,0.0
181,7/1/2019 1:15:00 AM ,Dubai's DP World acquires Topaz Energy for $1 bln  ,Reuters,0.0,0.0
182,7/1/2019 1:09:00 AM ,Yuan extends rally after thaw in Sino-U.S. trade talks  ,Reuters,0.0,0.0
183,7/1/2019 1:07:00 AM ,Visa threat puts Australian buy-now-pay-later firm Afterpay under pressure  ,Reuters,-0.1,0.2
184,7/1/2019 1:07:00 AM ,Visa entry puts Australian buy-now-pay-later firm Afterpay under pressure  ,Reuters,-0.1,0.2
185,7/1/2019 1:00:00 AM ,FOCUS-Google internet balloon spinoff Loon still looking for its wings  ,Reuters,0.0,0.0
186,7/1/2019 1:00:00 AM ,"As U.S. expansion notches record, recovery may have only just begun  ",Reuters,0.0,1.0
188,7/1/2019 12:58:00 AM ,"Oil jumps over 2% as Saudi Arabia, Russia back supply cuts  ",Reuters,0.0,0.0
189,7/1/2019 12:58:00 AM ,Oil firms as OPEC+ poised to extend supply cut  ,Reuters,0.0,0.0
190,7/1/2019 12:45:00 AM ,Turkish lira gains nearly 1% after Erdogan-Trump meeting  ,Reuters,0.1,0.4
191,7/1/2019 12:43:00 AM ,China shares jump as Sino-U.S. trade talks 'back on track'  ,Reuters,0.0,0.0
192,7/1/2019 12:34:00 AM ,Tokyo's Nikkei share average rises 2.00 pct  ,Reuters,-0.15,0.39999999999999997
193,7/1/2019 12:27:00 AM ,Turkish lira firms nearly 1% against dollar  ,Reuters,0.1,0.4
194,7/1/2019 12:16:00 AM ,PRECIOUS-Gold falls more than 1% as U.S.-China trade truce dents safe-haven demand  ,Reuters,0.5,0.5
195,7/1/2019 12:16:00 AM ,Gold falls more than 1% as U.S.-China trade truce dents safe-haven demand  ,Reuters,0.5,0.5
196,7/1/2019 12:15:00 AM ,Indonesia's June inflation rate slows  ,Reuters,0.0,0.0
197,7/1/2019 12:12:00 AM ,JGBs retreat as U.S.-China trade ceasefire curbs demand for safe-havens  ,Reuters,0.0,0.0
198,7/1/2019 12:02:00 AM ,Japan to tighten curbs on tech material exports to S.Korea amid wartime labour row  ,Reuters,0.0,0.0
199,7/1/2019 12:02:00 AM ,Japan to tighten tech material exports to S.Korea in wartime labour row  ,Reuters,0.0,0.0
200,6/30/2019 11:47:00 PM ,"Taiwan president to visit U.S. this month, move likely to anger China  ",Reuters,-0.35,0.6
201,6/30/2019 11:43:00 PM ,China finds armyworm in major corn producer Shandong -Beijing News  ,Reuters,0.0625,0.5
202,6/30/2019 11:27:00 PM ,"Asia's factory activity shrinks, U.S.-China trade truce fails to brighten outlook  ",Reuters,-0.5,0.3
203,6/30/2019 11:27:00 PM ,"Yen slips, yuan advances as U.S.-China trade ceasefire lifts investor mood  ",Reuters,0.0,0.0
204,6/30/2019 11:27:00 PM ,"FOREX-Yen slips, yuan advances as U.S.-China trade ceasefire lifts investor mood  ",Reuters,0.0,0.0
205,6/30/2019 11:17:00 PM ,GFG Alliance targets more modest $700 mln Australia IPO for steel unit  ,Reuters,0.3,0.7
206,6/30/2019 11:13:00 PM ,Applied Materials to buy Kokusai Electric for $2.3 bln  ,Reuters,0.0,0.0
207,6/30/2019 11:07:00 PM ,"NZ's proposed bank capital hike to hurt agriculture sector, small businesses  ",Reuters,-0.25,0.4
208,6/30/2019 11:04:16 PM - ,"The G20 Summit Drives the Greenback, with Stats Unlikely to Influence  ",FX Empire,-0.5,0.5
209,6/30/2019 10:57:00 PM ,Nikkei climbs to 2-month high on U.S.-China trade optimism  ,Reuters,0.16,0.5399999999999999
210,6/30/2019 10:53:00 PM ,"Australia, NZ dlrs snap winning streak; RBA in focus  ",Reuters,0.5,0.75
211,6/30/2019 10:23:00 PM ,"Trump says China trade talks 'back on track,' new tariffs on hold  ",Reuters,0.06818181818181818,0.22727272727272727
212,6/30/2019 10:20:00 PM ,"S.Korea June exports tumble, dashing immediate recovery hopes  ",Reuters,0.0,0.0
213,6/30/2019 10:11:00 PM ,"Stocks relieved at trade truce, bonds step back  ",Reuters,0.0,0.0
214,6/30/2019 10:03:00 PM ,Australian buy-now-pay-later firm Afterpay shares dive amid Visa threat  ,Reuters,-0.1,0.2
215,6/30/2019 10:00:00 PM ,Google appears to have leveraged Android dominance-India watchdog  ,Reuters,0.0,0.0
216,6/30/2019 9:54:00 PM ,"FOREX-Yen falls, yuan gains as U.S.-China trade truce lifts risk appetite  ",Reuters,0.0,0.0
217,6/30/2019 9:54:00 PM ,"Yen falls, yuan gains as U.S.-China trade truce lifts risk appetite  ",Reuters,0.0,0.0
218,6/30/2019 9:31:00 PM ,Gold slips to 1-week low as U.S.-China trade optimism lifts risk sentiment  ,Reuters,0.0,0.3
219,6/30/2019 9:31:00 PM ,PRECIOUS-Gold slips to 1-week low as U.S.-China trade optimism lifts risk sentiment  ,Reuters,0.0,0.3
220,6/30/2019 9:19:00 PM ,"Oil jumps on Saudi, Russia support for supply cuts  ",Reuters,0.0,0.0
221,6/30/2019 9:18:00 PM ,Singapore to allow virtual banks as part of move to open up market  ,Reuters,0.0,0.5
222,6/30/2019 9:09:00 PM ,"Australian home prices find floor as Sydney, Melbourne finally rise  ",Reuters,0.0,0.5
223,6/30/2019 9:08:53 PM - ,Using Momentum for Big Gains  ,InvestorPlace Media,0.0,0.1
224,6/30/2019 9:04:00 PM ,Australian buy-now-pay-later firm Afterpay shares continue dive amid Visa threat  ,Reuters,-0.1,0.2
225,6/30/2019 8:40:00 PM ,"Uruguay ex-Mayor, senator likely winners in presidential primaries - exit polls  ",Reuters,0.0,1.0
226,6/30/2019 8:34:00 PM ,Hong Kong braces for annual handover rally as fresh protests erupt  ,Reuters,0.3,0.5
227,6/30/2019 8:34:00 PM ,Fresh protests erupt as Hong Kong braces for annual rally to mark handover  ,Reuters,0.3,0.5
228,6/30/2019 8:31:00 PM ,Australia's Suncorp to defend lawsuit against pension unit  ,Reuters,0.0,0.0
229,6/30/2019 8:26:00 PM ,"Asia stocks cheer trade truce, bonds retreat  ",Reuters,0.0,0.0
230,6/30/2019 8:23:00 PM ,Japan big manufacturers' mood hits near 3-year low as trade war bites  ,Reuters,0.03333333333333333,0.26666666666666666
231,6/30/2019 8:11:00 PM ,"Australia home prices ease; Sydney, Melbourne rise  ",Reuters,0.0,0.0
232,6/30/2019 8:00:00 PM ,Tokyo's Nikkei share average opens up 1.36 pct  ,Reuters,-0.15,0.39999999999999997
233,6/30/2019 8:00:00 PM ,"FOREX-Yen slides, yuan rises as U.S.-China trade truce lifts risk appetite  ",Reuters,0.0,0.0
234,6/30/2019 7:56:00 PM ,Japan big manufacturers' mood hits near 3-year low  ,Reuters,0.03333333333333333,0.26666666666666666
235,6/30/2019 7:52:00 PM ,Syrian state media: Israeli missile strike kills four civilians  ,Reuters,0.0,0.0
236,6/30/2019 7:50:59 PM - ,U.S. Dollar Index Futures (DX) Technical Analysis – Counter-Trend Buyers Need to Overcome 95.920 to Shift Momentum to Upside  ,FX Empire,0.0,0.1
237,6/30/2019 7:47:00 PM ,Brookfield clinches $9 bln deal to buy Genesee & Wyoming  ,Reuters,0.0,0.0
239,6/30/2019 7:36:00 PM ,Turkey's Erdogan says S-400 systems will be delivered within 10 days -NTV  ,Reuters,0.0,0.0
241,6/30/2019 7:09:00 PM ,Semenya vows no world championships if she can't run 800m  ,Reuters,0.0,0.0
242,6/30/2019 7:03:00 PM - ,How to Save More Money When You're Living Paycheck to Paycheck  ,Motley Fool,0.5,0.5
244,6/30/2019 7:01:00 PM ,Brexit and global slowdown hit UK factories in Q2 - BCC  ,Reuters,0.0,0.0
245,6/30/2019 7:00:00 PM ,Investors scramble to swerve Swiss share trading block after EU row  ,Reuters,0.0,0.0
246,6/30/2019 7:00:00 PM ,"Swine fever toll in China may be twice as high as reported, industry insiders say  ",Reuters,0.16,0.5399999999999999
247,6/30/2019 7:00:00 PM ,Wealth managers head to Singapore as China concerns dim Hong Kong's lure  ,Reuters,0.1,0.5
252,6/30/2019 6:00:00 PM ,Hong Kong braces for big crowds at annual rally to mark handover  ,Reuters,0.0,0.1
253,6/30/2019 5:58:00 PM ,"Venezuela confirms death of detained officer, his wife says he was tortured  ",Reuters,0.0,0.0
255,6/30/2019 5:26:00 PM ,"Tens of thousands demand civilian rule in Sudan, at least seven killed  ",Reuters,-0.25,0.2
257,6/30/2019 5:20:00 PM ,Haftar's forces say they destroyed Turkish drone in Tripoli  ,Reuters,0.0,0.0
260,6/30/2019 5:00:00 PM ,PM contender Hunt sets out plans to prepare Britain for no-deal Brexit  ,Reuters,0.0,0.0
262,6/30/2019 4:38:00 PM ,Italian report reveals basis for revoking Atlantia road concession  ,Reuters,0.0,0.0
263,6/30/2019 4:14:00 PM ,Bodies of Salvadoran migrants return home after harrowing border deaths  ,Reuters,0.0,0.0
264,6/30/2019 4:11:00 PM ,Cricket-England end India's unbeaten run to revive semi-final hopes  ,Reuters,0.0,0.0
265,6/30/2019 4:00:00 PM - ,Need Student Loans for the Fall? Start the FAFSA Now -- Here's How  ,Motley Fool,0.0,0.0
266,6/30/2019 3:57:00 PM ,U.S. envoys lend a hand as Israel digs down in east Jerusalem  ,Reuters,-0.15555555555555559,0.2888888888888889
268,6/30/2019 3:16:00 PM ,Monte dei Paschi ends debt collection deal to sell 3 bln euros in bad loans  ,Reuters,-0.6999999999999998,0.6666666666666666
270,6/30/2019 2:56:00 PM ,Two aides to Lebanese minister killed as convoy hit by gunfire  ,Reuters,-0.2,0.0
272,6/30/2019 2:19:00 PM ,Mexican leader admits shortcomings on security at launch of new police force  ,Reuters,0.06818181818181818,0.22727272727272727
278,6/30/2019 1:54:00 PM ,Brazil president says EU-Mercosur deal to come into force in up to 3 years  ,Reuters,0.0,0.0
279,6/30/2019 1:27:00 PM ,"In race for No. 10, UK's Johnson and Hunt vow to splash the cash  ",Reuters,0.0,0.0
280,6/30/2019 12:59:00 PM ,"Israel's Bank Leumi CEO to resign, new chairman named  ",Reuters,0.13636363636363635,0.45454545454545453
289,6/30/2019 12:00:00 PM - ,The 8 Best Reasons to Have a Credit Card -- and the 3 Absolute Worst  ,Motley Fool,0.06666666666666665,0.7333333333333334
292,6/30/2019 11:12:00 AM ,David Attenborough thanks Glastonbury for plastic bottle ban  ,Reuters,0.2,0.2
294,6/30/2019 10:32:00 AM ,West African states adopt flexible FX regime for regional trade  ,Reuters,0.0,0.0
295,6/30/2019 10:30:00 AM ,Four murdered in London including heavily pregnant woman  ,Reuters,0.3333333333333333,0.5
300,6/30/2019 9:43:00 AM ,"Trade war truce lifts Gulf markets, Dubai leads gains  ",Reuters,0.0,0.0
301,6/30/2019 9:31:00 AM ,Qatar buys Lebanese bonds as part of $500 mln investment in economy  ,Reuters,0.0,0.0
314,6/30/2019 9:00:00 AM - ,12 Perks of the Best Travel Credit Cards  ,Motley Fool,1.0,0.3
315,6/30/2019 8:56:00 AM ,Oil production cuts weigh on Saudi growth in first quarter  ,Reuters,0.25,0.3333333333333333
2,7/2/2019 8:40:00 AM ,"Brazil industrial output falls less than forecast, but sector still under pressure  ",Reuters,-0.16666666666666666,0.06666666666666667
3,7/2/2019 8:34:00 AM ,"Oil falls on demand worries even as OPEC, allies extend cuts  ",Reuters,0.0,0.0
4,7/2/2019 8:29:00 AM ,U.S. oil production growth slows but OPEC+ should be wary  ,Reuters,-0.5,0.7
5,7/2/2019 8:28:00 AM ,Diplomats: Europeans keen to avoid sending Iran nuclear case to back U.N. - for now  ,Reuters,0.0,0.0
6,7/2/2019 8:23:58 AM - ,"Pre-Market Most Active for Jul 2, 2019 :  AMRN, BX, TIGR, RBZ, AMD, TLT, SNE, TVIX, RDS/B, BTI, NIO, AUY  ",NASDAQ.com News,0.18333333333333335,0.55
7,7/2/2019 8:23:00 AM ,Brazil power company Light approves 2 billion-real share offering  ,Reuters,0.4,0.7
8,7/2/2019 8:23:00 AM - ,5 Reasons I Just Bought More Berkshire Hathaway Stock  ,Motley Fool,0.5,0.5
9,7/2/2019 8:21:00 AM ,Facebook fined for violating German transparency law  ,Reuters,0.0,0.0
10,7/2/2019 8:17:17 AM - ,SLGN Crosses Above Average Analyst Target  ,BNK Invest,-0.075,0.25
11,7/2/2019 8:17:08 AM - ,XLNX Crosses Above Average Analyst Target  ,BNK Invest,-0.075,0.25
12,7/2/2019 8:17:00 AM - ,You Might Lose New Hires Quickly if You Fall Down in This Key Area  ,Motley Fool,0.07853535353535351,0.560858585858586
14,7/2/2019 8:14:00 AM ,Lebanon PM postpones cabinet meeting after shooting  ,Reuters,0.0,0.0
15,7/2/2019 8:13:00 AM ,"U.S. STOCKS ON THE MOVE-Amarin, Greenbrier, Aethlon Medical  ",Reuters,0.0,0.0
16,7/2/2019 8:13:00 AM ,Turkey pounces on rally to come back to bond markets  ,Reuters,0.0,0.0
17,7/2/2019 8:10:00 AM ,"UK would need all its fiscal headroom, and more, for a no-deal Brexit - Hammond  ",Reuters,0.5,0.5
18,7/2/2019 8:08:26 AM - ,Gardner Denver Holdings Reaches Analyst Target Price  ,BNK Invest,0.0,0.0
19,7/2/2019 8:08:20 AM - ,TMK Crosses Above Average Analyst Target  ,BNK Invest,-0.075,0.25
20,7/2/2019 8:08:15 AM - ,Keysight Technologies Reaches Analyst Target Price  ,BNK Invest,0.0,0.0
21,7/2/2019 8:08:08 AM - ,RS Crosses Above Average Analyst Target  ,BNK Invest,-0.075,0.25
22,7/2/2019 8:07:06 AM - ,SmartSheet Reaches Analyst Target Price  ,BNK Invest,0.0,0.0
23,7/2/2019 8:05:00 AM - ,Here's My Top Dividend Stock to Buy in July  ,Motley Fool,0.5,0.5
24,7/2/2019 8:04:22 AM - ,CCK Crosses Above Average Analyst Target  ,BNK Invest,-0.075,0.25
25,7/2/2019 8:04:10 AM - ,Canadian National Railway Reaches Analyst Target Price  ,BNK Invest,0.0,0.0
26,7/2/2019 8:04:04 AM - ,Equity Residential Reaches Analyst Target Price  ,BNK Invest,0.0,0.0
27,7/2/2019 8:03:54 AM - ,Alexandria Real Estate Equities Reaches Analyst Target Price  ,BNK Invest,0.2,0.30000000000000004
28,7/2/2019 8:02:27 AM - ,AJG Crosses Above Average Analyst Target  ,BNK Invest,-0.075,0.25
29,7/2/2019 8:02:13 AM - ,How The Pieces Add Up: MLPX Targets $14  ,BNK Invest,0.0,0.0
30,7/2/2019 8:02:02 AM - ,ADSW Crosses Above Average Analyst Target  ,BNK Invest,-0.075,0.25
31,7/2/2019 8:02:00 AM ,Illegal miners at Glencore concession in Congo defy eviction  ,Reuters,-0.5,0.5
32,7/2/2019 8:00:00 AM ,China steel output to flatten; iron ore stays in rational bubble  ,Reuters,0.0,0.0
33,7/2/2019 8:00:00 AM - ,The Best Private Student Loans Offer These 5 Perks  ,Motley Fool,0.5,0.3375
34,7/2/2019 8:00:00 AM - ,OPEC Output Cut Extended to 2020: Will These ETFs Gain?  ,Zacks.com,0.0,0.0
35,7/2/2019 7:59:00 AM - ,Equinix Forms JV With GIC to Develop Hyperscale Data Centers  ,Zacks.com,0.0,0.0
36,7/2/2019 7:57:00 AM - ,Should IQ Chaikin U.S. Small Cap ETF (CSML) Be on Your Investing Radar?  ,Zacks.com,-0.25,0.4
37,7/2/2019 7:56:00 AM - ,Is Deep Value ETF (DVP) a Strong ETF Right Now?  ,Zacks.com,0.23968253968253964,0.5563492063492063
38,7/2/2019 7:54:00 AM ,Futures dip after rally as trade talk euphoria fades  ,Reuters,0.0,0.0
39,7/2/2019 7:54:00 AM ,US STOCKS-Futures dip after rally as trade talk euphoria fades  ,Reuters,0.0,0.0
40,7/2/2019 7:53:00 AM ,UAE approves 13 sectors eligible for up to 100% foreign ownership - state news  ,Reuters,-0.125,0.125
41,7/2/2019 7:52:00 AM - ,3 High-Quality Stock Picks Using DuPont Analysis  ,Zacks.com,0.0,0.0
42,7/2/2019 7:50:00 AM ,Lucid Motors hires former Tesla production executive  ,Reuters,0.0,0.0
43,7/2/2019 7:48:00 AM - ,Moving Average Crossover Alert: J.Jill  ,Zacks.com,-0.15,0.39999999999999997
44,7/2/2019 7:43:00 AM ,Dollarama to buy 50.1% stake in Latin American value retailer Dollarcity  ,Reuters,0.0,0.0
45,7/2/2019 7:41:00 AM - ,Moving Average Crossover Alert: Endeavour Silver  ,Zacks.com,-0.15,0.39999999999999997
46,7/2/2019 7:40:00 AM ,Gunmen kill 18 in attack on Niger military camp  ,Reuters,-0.1,0.1
47,7/2/2019 7:39:00 AM ,China's outrage over Hong Kong violence may prompt tighter embrace  ,Reuters,0.0,0.0
48,7/2/2019 7:36:00 AM ,TSX futures up on higher gold prices  ,Reuters,0.25,0.5
49,7/2/2019 7:35:02 AM - ,Greenbrier Companies (GBX) Lags Q3 Earnings and Revenue Estimates  ,Zacks.com,0.0,0.0
50,7/2/2019 7:34:38 AM - ,Validea Warren Buffett Strategy Daily Upgrade Report - 7/2/2019  ,Validea,0.0,0.0
51,7/2/2019 7:34:28 AM - ,Validea Peter Lynch Strategy Daily Upgrade Report - 7/2/2019  ,Validea,0.0,0.0
52,7/2/2019 7:34:21 AM - ,Validea Motley Fool Strategy Daily Upgrade Report - 7/2/2019  ,Validea,0.3,0.45
53,7/2/2019 7:34:14 AM - ,Validea Joel Greenblatt Strategy Daily Upgrade Report - 7/2/2019  ,Validea,0.0,0.0
54,7/2/2019 7:34:05 AM - ,Validea James P. O'Shaughnessy Strategy Daily Upgrade Report - 7/2/2019  ,Validea,0.0,0.0
55,7/2/2019 7:34:01 AM - ,Validea David Dreman Strategy Daily Upgrade Report - 7/2/2019  ,Validea,0.0,0.0
56,7/2/2019 7:28:00 AM - ,Moving Average Crossover Alert: Ituran Location and Control  ,Zacks.com,-0.15,0.39999999999999997
57,7/2/2019 7:26:00 AM - ,Why I Just Doubled Down on This REIT Stock  ,Motley Fool,-0.15555555555555559,0.2888888888888889
58,7/2/2019 7:22:00 AM - ,3 Stocks You Can Set and Forget  ,Motley Fool,0.0,0.0
59,7/2/2019 7:22:00 AM - ,Applied Materials to Acquire Kokusai Electric for $2.2B  ,Zacks.com,0.0,0.0
60,7/2/2019 7:21:00 AM ,"No Brexit deal possible with Irish backstop still in place, says UK PM candidate Hunt  ",Reuters,0.0,0.5
61,7/2/2019 7:21:00 AM - ,The 6 Worst Pot Stocks in the First Half of 2019  ,Motley Fool,-0.3055555555555555,0.5
62,7/2/2019 7:19:00 AM - ,3 Warren Buffett Stocks to Buy in July  ,Motley Fool,0.0,0.0
63,7/2/2019 7:17:00 AM - ,Moving Average Crossover Alert: Black Stone Minerals  ,Zacks.com,-0.15833333333333333,0.41666666666666663
64,7/2/2019 7:16:00 AM - ,Better Buy: GW Pharmaceuticals vs. Cara Therapeutics  ,Motley Fool,0.5,0.5
65,7/2/2019 7:16:00 AM - ,Harley-Davidson Has Big Plans for Small Motorcycles in China  ,Motley Fool,-0.125,0.25
66,7/2/2019 7:15:00 AM ,Relief rally fades as growth fears loom  ,Reuters,0.0,0.0
67,7/2/2019 7:15:00 AM - ,3 Surprising Marijuana Stocks That Raised Their Dividends  ,Motley Fool,0.7,0.5
68,7/2/2019 7:09:00 AM ,Algeria parliament president Bouchareb resigns -Ennahar TV  ,Reuters,0.0,0.0
69,7/2/2019 7:05:00 AM ,How Poland became a front in the cold war between U.S. and China  ,Reuters,-0.6,1.0
70,7/2/2019 7:03:00 AM ,"Brexit, economic fears send pound to two-week lows  ",Reuters,0.2,0.2
